developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating
CHINA,GLOBAL,27,Social,1000 - 5000,GLOBAL,True,,,0.0,,69.9,3.0,,medium,low
CHINA,GLOBAL,9,Health & Fitness,1000 - 5000,GLOBAL,True,False,high,99.0,,110.6,2.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,,,99.0,,19.0,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Games,1000 - 5000,GLOBAL,True,,,0.0,,57.66666666666666,3.0,,low,low
NETHERLANDS,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,79.9,0.0,,low,low
HONG KONG,GLOBAL,4620,Finance,100000 - 500000,GLOBAL,True,False,high,99.0,,90.7,4.0,low,low,low
TURKEY,EE,357,Games,100000 - 500000,tablet,True,False,high,99.0,0.3522253049987223,1.2333333333333334,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,ID,279089,Utilities,,smartphone,True,True,low,,63.68828094073422,126.33333333333331,4.0,low,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,99.0,,48.5,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,99.0,,72.43333333333332,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,,GLOBAL,True,,,99.0,,32.666666666666664,0.0,,high,low
INDIA,GLOBAL,0,Communication,10 - 50,GLOBAL,True,True,low,99.0,,23.933333333333334,0.0,,low,low
CHINA,GLOBAL,265,Tools,10000 - 50000,GLOBAL,True,,,99.0,,81.2,2.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,News,,GLOBAL,True,False,high,0.0,,89.8,0.0,,high,low
UNITED STATES,GLOBAL,405,News & Magazines,100000 - 500000,undetermined,True,True,low,99.0,0.4493820049785162,42.4,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,92.43333333333331,0.0,,low,low
FRANCE,US,3699,Games,10000000 - 50000000,tablet,True,False,high,99.0,986.2904742149485,32.333333333333336,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,,,,99.0,,48.9,,,medium,low
AUSTRIA,EMEA,15878,Games,,GLOBAL,True,True,low,99.0,842.7823824339636,112.03333333333332,4.0,medium,medium,low
DENMARK,GLOBAL,2,Photo & Video,,GLOBAL,True,,,99.0,,43.66666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,10 - 50,GLOBAL,True,,,99.0,,81.56666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,73,Video Players & Editors,10000 - 50000,GLOBAL,True,,,0.0,,53.833333333333336,3.0,,low,low
CHINA,TJ,42429,Games,,smartphone,True,False,high,99.0,3.7256110022180806,36.86666666666667,4.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,1,Education,,GLOBAL,True,False,high,99.0,,70.0,5.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,News & Magazines,50 - 100,GLOBAL,True,True,low,99.0,,29.966666666666665,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,,,,0.0,,60.66666666666666,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,,,99.0,,20.566666666666663,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,True,,,,,95.4,0.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,,,,,,87.36666666666666,0.0,,low,low
THAILAND,GLOBAL,0,Education,5 - 10,GLOBAL,,,,0.0,,55.36666666666667,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,1000 - 5000,GLOBAL,True,False,high,99.0,,100.53333333333332,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1064,Entertainment,50000 - 100000,GLOBAL,True,,,0.0,,65.03333333333333,3.0,low,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,71.56666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,50 - 100,GLOBAL,True,,,99.0,,100.3,5.0,,low,low
UNITED STATES,GLOBAL,0,Business,100 - 500,GLOBAL,True,,,99.0,,70.76666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Reference,,GLOBAL,True,False,high,,,19.5,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Utilities,,GLOBAL,True,,,,,46.93333333333333,5.0,,low,low
CANNOT IDENTIFY COUNTRY,TH,18581,Games,,smartphone,True,True,low,99.0,11.102090112778336,86.06666666666666,4.0,medium,medium,low
CANNOT IDENTIFY COUNTRY,GLOBAL,52756,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,,138.03333333333333,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,1 - 5,GLOBAL,True,,,0.0,,47.7,,,medium,low
SENEGAL,GLOBAL,58,Education,10000 - 50000,smartphone,True,True,low,99.0,,39.66666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,201,Games,10000 - 50000,GLOBAL,True,False,high,0.0,,117.43333333333334,3.0,,low,low
REPUBLIC OF KOREA,GLOBAL,5,Books & Reference,500 - 1000,GLOBAL,True,False,high,99.0,,150.16666666666666,2.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,,,0.0,,55.133333333333326,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,,,0.0,,73.6,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,,,,99.0,,66.76666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,True,low,99.0,,57.5,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,10 - 50,GLOBAL,True,,,99.0,,16.2,0.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,,,,,69.83333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,VN,0,Personalization,100 - 500,smartphone,True,,,0.0,0.0250116976022447,20.8,0.0,,low,low
JORDAN,GLOBAL,14,Games,1000 - 5000,GLOBAL,,,,99.0,,105.0,2.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,18,Music & Audio,1000 - 5000,GLOBAL,True,,,0.0,,89.5,3.0,,low,low
UNITED STATES,NL,185592,Games,,smartphone,True,False,high,99.0,2.466471706523293,193.0,4.0,medium,low,low
SWEDEN,GLOBAL,49,Social,10000 - 50000,GLOBAL,True,,,99.0,,74.96666666666667,3.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,50 - 100,GLOBAL,True,,,0.0,,56.6,,,low,low
VIET NAM,US,2168,Games,1000000 - 5000000,tablet,True,False,high,0.0,12.423356305297675,12.733333333333333,4.0,,medium,low
KAZAKHSTAN,KZ,2694,Games,100000 - 500000,GLOBAL,True,,,99.0,0.1422447257383966,27.8,4.0,,medium,low
INDIA,GLOBAL,0,Games,1000 - 5000,GLOBAL,True,False,high,99.0,,5.333333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,UZ,0,Games,1000000 - 5000000,tablet,True,True,low,0.0,0.6443127656935365,4.833333333333333,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,219,Lifestyle,100000 - 500000,GLOBAL,True,,,0.0,,70.86666666666666,3.0,,low,low
REPUBLIC OF KOREA,GLOBAL,187961,Tools,10000000 - 50000000,GLOBAL,True,,,99.0,,85.66666666666667,3.0,medium,low,low
UNITED STATES,GLOBAL,114,Tools,10000 - 50000,GLOBAL,,,,0.0,,107.5,2.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,2,Games,,GLOBAL,True,,,0.0,,59.53333333333333,4.0,,low,low
PAKISTAN,GLOBAL,0,Books & Reference,10000 - 50000,GLOBAL,,,,0.0,,49.36666666666667,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Auto & Vehicles,500 - 1000,GLOBAL,True,,,99.0,,97.5,3.0,,low,low
RUSSIAN FEDERATION,TH,18709,Tools,1000000 - 5000000,GLOBAL,True,False,high,0.0,0.1050861554348435,121.56666666666666,4.0,medium,high,low
BAHRAIN,GLOBAL,0,Games,5 - 10,GLOBAL,True,,,0.0,,76.83333333333333,5.0,,low,low
MALAYSIA,GLOBAL,0,Travel,,GLOBAL,,,,99.0,,103.13333333333334,0.0,,low,low
SINGAPORE,CO,12755,Games,10000000 - 50000000,GLOBAL,True,True,low,0.0,16.803414436279322,16.166666666666668,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Finance,,GLOBAL,True,True,low,99.0,,89.23333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Music & Audio,1000 - 5000,GLOBAL,True,,,99.0,,54.0,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,False,high,99.0,,51.766666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,5 - 10,GLOBAL,True,,,99.0,,4.333333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Food & Drink,500 - 1000,GLOBAL,True,False,high,99.0,,64.83333333333333,2.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,,GLOBAL,,,,,,66.5,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,,43.266666666666666,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,10 - 50,GLOBAL,True,,,99.0,,81.16666666666667,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,True,,,,,40.633333333333326,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,,,,,,99.76666666666665,0.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,37,Personalization,500 - 1000,GLOBAL,True,,,0.0,,39.633333333333326,3.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,,GLOBAL,True,,,,,48.16666666666666,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Art & Design,10 - 50,GLOBAL,True,,,0.0,,89.4,5.0,,low,low
SPAIN,GLOBAL,347,Books & Reference,10000 - 50000,GLOBAL,True,,,99.0,,136.9,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,True,,,,,141.26666666666668,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,IN,4595,Communication,1000000 - 5000000,smartphone,True,False,high,0.0,8.231293574945692,58.9,3.0,medium,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,50 - 100,GLOBAL,True,False,high,99.0,,104.5,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,,,,,,67.86666666666666,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,5 - 10,GLOBAL,True,,,0.0,,46.5,,,low,low
ITALY,GLOBAL,0,Health & Fitness,1 - 5,GLOBAL,True,,,99.0,,52.56666666666667,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,,,,99.0,,52.1,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Social Networking,,GLOBAL,True,,,,,40.86666666666667,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,PL,29263,Games,10000000 - 50000000,GLOBAL,True,True,low,0.0,29.614396827251756,7.866666666666665,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Music & Audio,1000 - 5000,GLOBAL,True,True,low,0.0,,47.4,3.0,,high,low
UNITED STATES,AE,30341,Games,,smartphone,True,True,low,99.0,4.125843215451922,48.23333333333333,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,,GLOBAL,,,,,,100.1,0.0,,high,low
UNITED STATES,BR,1560,Games,100000 - 500000,GLOBAL,True,False,high,0.0,0.0384833156936624,124.93333333333334,1.0,medium,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,1 - 5,GLOBAL,True,,,99.0,,27.83333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,99.0,,10.166666666666666,0.0,,low,low
ITALY,GLOBAL,0,Sports,,GLOBAL,,,,99.0,,92.2333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Productivity,,GLOBAL,True,,,99.0,,106.66666666666669,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Lifestyle,,GLOBAL,True,,,99.0,,30.966666666666665,0.0,,high,low
UNITED STATES,GLOBAL,0,Business,,GLOBAL,True,False,high,99.0,,91.16666666666669,0.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,4097,Productivity,1000000 - 5000000,GLOBAL,True,False,high,0.0,,34.43333333333333,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,500 - 1000,GLOBAL,True,,,0.0,,77.76666666666665,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,PL,0,Games,100000 - 500000,GLOBAL,True,,,0.0,0.4119636951074385,3.8666666666666663,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,40.9,0.0,,low,low
JAPAN,GLOBAL,0,Personalization,10 - 50,GLOBAL,True,True,low,99.0,,138.06666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,5 - 10,GLOBAL,True,,,0.0,,56.766666666666666,,,low,low
UKRAINE,UA,323886,Games,50000000 - 100000000,GLOBAL,True,False,high,0.0,0.1923006306785019,86.53333333333333,4.0,medium,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Shopping,1000 - 5000,GLOBAL,True,True,low,99.0,,42.66666666666666,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,100 - 500,GLOBAL,,,,99.0,,61.66666666666666,,,high,low
ICELAND,GLOBAL,404,Entertainment,50000 - 100000,GLOBAL,True,False,high,0.0,,75.5,4.0,low,medium,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,10 - 50,GLOBAL,True,,,0.0,,57.133333333333326,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,,,0.0,,10.1,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,117,Games,50000 - 100000,GLOBAL,True,,,0.0,,44.333333333333336,4.0,,medium,low
NETHERLANDS,GLOBAL,0,Business,5 - 10,GLOBAL,True,True,low,99.0,,38.133333333333326,,,medium,low
UNITED STATES,RS,893,Games,,GLOBAL,True,False,high,,16.381650944585857,4.9,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,0.0,,2.833333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,100 - 500,GLOBAL,True,,,0.0,,88.9,0.0,,low,low
INDONESIA,GLOBAL,7,Communication,500 - 1000,GLOBAL,True,,,0.0,,74.16666666666667,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,,,,0.0,,122.0,4.0,,low,low
TURKEY,EMEA,30005,Games,1000000 - 5000000,smartphone,True,False,high,99.0,2483.177628068768,118.13333333333334,4.0,low,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Events,100 - 500,smartphone,True,,,0.0,,16.466666666666665,4.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,10 - 50,GLOBAL,True,,,99.0,,90.56666666666666,0.0,,low,low
CYPRUS,VN,243662,Games,,GLOBAL,True,True,low,99.0,5132.385796317535,96.2333333333333,4.0,medium,medium,low
INDIA,EMEA,3201,Games,1000000 - 5000000,smartphone,True,False,high,0.0,299.92625003395005,31.166666666666668,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,,GLOBAL,,,,,,90.33333333333333,0.0,low,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,True,,,0.0,,22.3,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,True,True,low,,,22.066666666666663,1.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,,,37.43333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,,,,,,62.4,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14629,Games,1000000 - 5000000,smartphone,True,True,low,0.0,,131.9,4.0,medium,medium,low
UNITED STATES,GLOBAL,162,Business,50000 - 100000,GLOBAL,True,True,low,99.0,,108.23333333333332,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Education,1000 - 5000,smartphone,True,True,low,0.0,,29.166666666666668,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,,,0.0,,1.5,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,5 - 10,GLOBAL,True,,,99.0,,77.46666666666667,5.0,,low,low
AUSTRALIA,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,0.0,,78.76666666666665,0.0,,low,low
LITHUANIA,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,5.433333333333334,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,,,,0.0,,49.73333333333333,,,low,low
CHINA,,73,Books & Reference,10000 - 50000,tablet,True,False,high,99.0,97.70471533488134,15.933333333333334,4.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,True,,,,,43.9,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,24,Games,1000 - 5000,GLOBAL,True,,,0.0,,57.36666666666667,4.0,,low,low
PORTUGAL,GLOBAL,0,Tools,100 - 500,GLOBAL,True,,,99.0,,48.833333333333336,,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Social Networking,,GLOBAL,True,,,99.0,,91.86666666666666,0.0,,low,low
ISRAEL,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,True,low,0.0,,79.83333333333333,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,950,Photo & Video,,smartphone,True,,,,,8.466666666666665,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,,,,0.0,,74.36666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,44,Reference,,GLOBAL,True,,,,,57.0,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Sports,,GLOBAL,True,,,,,68.9,4.0,,medium,low
RUSSIAN FEDERATION,GLOBAL,55,Games,5000 - 10000,smartphone,True,False,high,99.0,,66.63333333333334,4.0,low,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,128,Games,,smartphone,True,False,high,99.0,,19.433333333333334,4.0,,medium,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel & Local,100 - 500,GLOBAL,True,,,99.0,,36.36666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,70.6,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,1000 - 5000,GLOBAL,True,,,0.0,,18.53333333333333,0.0,,low,low
FRANCE,PS,440693,Entertainment,,smartphone,True,False,high,99.0,5.0238878102585485,55.5,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Travel,,GLOBAL,True,,,,,93.96666666666667,5.0,,low,low
FINLAND,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,0.0,,62.03333333333333,,,low,low
SWEDEN,GLOBAL,0,Health & Fitness,10 - 50,GLOBAL,True,,,99.0,,40.8,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Health & Fitness,1000 - 5000,GLOBAL,True,,,0.0,,32.3,5.0,,high,low
CANNOT IDENTIFY COUNTRY,LY,86996,Games,50000000 - 100000000,smartphone,True,False,high,99.0,2.5204158826484626,23.4,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,False,high,99.0,,113.26666666666668,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,,,0.0,,32.2,,,high,low
CANNOT IDENTIFY COUNTRY,GLOBAL,403,Games,100000 - 500000,smartphone,True,False,high,0.0,11.547153320643549,19.53333333333333,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Education,100 - 500,GLOBAL,True,,,99.0,,102.96666666666668,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,94.63333333333334,0.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,139,Education,50000 - 100000,GLOBAL,True,,,99.0,,67.3,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,,,,,,70.13333333333334,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,245,Health & Fitness,,GLOBAL,True,,,,,26.0,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,1 - 5,GLOBAL,True,,,99.0,,49.46666666666666,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Business,5000 - 10000,GLOBAL,True,True,low,99.0,,27.9,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,25.2,0.0,,low,low
UNITED STATES,GLOBAL,26,Games,1000 - 5000,GLOBAL,True,,,0.0,,102.13333333333334,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Lifestyle,1000 - 5000,GLOBAL,True,,,0.0,,71.36666666666666,3.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,93,Business,10000 - 50000,GLOBAL,True,True,low,99.0,,80.83333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,120,Music & Audio,10000 - 50000,GLOBAL,True,False,high,0.0,,57.333333333333336,4.0,,high,low
PAKISTAN,SK,865,Games,100000 - 500000,smartphone,True,False,high,0.0,7.947319456410119,5.633333333333334,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Art & Design,5 - 10,GLOBAL,True,,,0.0,,23.1,0.0,,low,low
FRANCE,VE,537,Games,500000 - 1000000,smartphone,True,False,high,99.0,5.123174037379717,30.33333333333333,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,5 - 10,GLOBAL,,,,0.0,,86.86666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,0.0,,33.56666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,0 - 1,GLOBAL,True,True,low,0.0,,17.5,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,,,,,,67.23333333333333,0.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,,,,,,49.8,0.0,,low,low
UNITED ARAB EMIRATES,GLOBAL,0,Business,50 - 100,GLOBAL,True,,,99.0,,19.9,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Books & Reference,1000 - 5000,GLOBAL,True,,,0.0,,64.4,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,True,,,99.0,,49.333333333333336,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Photo & Video,,GLOBAL,True,True,low,,,174.7,1.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,50 - 100,GLOBAL,True,,,99.0,,59.3,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,True,,,0.0,,51.16666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,1 - 5,GLOBAL,,,,0.0,,54.03333333333333,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,True,,,,,46.3,0.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,100 - 500,smartphone,True,True,low,99.0,,12.666666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,5 - 10,GLOBAL,True,,,0.0,,66.2,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,False,False,high,,,80.86666666666666,0.0,,low,low
JAPAN,GLOBAL,7,Maps & Navigation,5000 - 10000,GLOBAL,True,,,99.0,,36.7,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Shopping,,GLOBAL,True,,,,,18.03333333333333,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,95,Games,10000 - 50000,GLOBAL,True,,,0.0,,2.6333333333333333,3.0,,low,low
CZECH REPUBLIC,GLOBAL,70,Games,,GLOBAL,True,True,low,99.0,,49.43333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,,,70.96666666666667,0.0,,low,low
